DateTime,Quality status,Resolution code,Net regulation volume,System imbalance,Alpha,Marginal incremental price,Marginal decremental price,Strategic reserve price,Positive imbalance price,Negative imbalance price
2023-10-19T13:45:00+02:00,Validated,PT15M,-12.673,-4.77,0.0,131.16,14.82,,131.16,131.16
2023-10-19T14:00:00+02:00,Validated,PT15M,185.077,-241.504,1.3,150.53,-13.46,,151.83,151.83
2023-10-19T14:15:00+02:00,Validated,PT15M,137.266,-152.959,2.75,262.84,17.57,,265.59,265.59
2023-10-19T14:30:00+02:00,Validated,PT15M,-296.332,296.785,6.07,250.0,19.4,,13.32,13.32
2023-10-19T14:45:00+02:00,Validated,PT15M,-321.831,339.181,9.96,131.14,-114.12,,-124.08,-124.08
2023-10-19T15:00:00+02:00,Validated,PT15M,-346.255,336.183,18.1,131.18,-80.0,,-98.1,-98.1
2023-10-19T15:15:00+02:00,Validated,PT15M,-385.973,363.743,21.2,131.18,-80.0,,-101.2,-101.2
2023-10-19T15:30:00+02:00,Validated,PT15M,-456.497,413.806,32.54,131.18,-84.0,,-116.54,-116.54
2023-10-19T15:45:00+02:00,Validated,PT15M,-229.735,161.693,8.83,144.73,-84.0,,-92.83,-92.83
2023-10-19T16:00:00+02:00,Validated,PT15M,-110.336,114.38,0.0,131.18,-80.0,,-80.0,-80.0
2023-10-19T16:15:00+02:00,Validated,PT15M,-69.796,34.359,0.0,131.18,-80.0,,-80.0,-80.0
2023-10-19T16:30:00+02:00,Validated,PT15M,-50.281,-9.291,0.0,172.82,-104.59,,172.82,172.82
2023-10-19T16:45:00+02:00,Validated,PT15M,12.564,-47.428,0.0,151.47,-167.21,,151.47,151.47
2023-10-19T17:00:00+02:00,Validated,PT15M,-101.359,61.292,0.0,142.88,23.93,,23.93,23.93
2023-10-19T17:15:00+02:00,Validated,PT15M,-53.768,11.368,0.0,142.34,25.0,,25.0,25.0
2023-10-19T17:30:00+02:00,Validated,PT15M,63.276,-159.788,0.73,148.09,25.0,,148.82,148.82
2023-10-19T17:45:00+02:00,Validated,PT15M,120.705,-187.862,2.82,170.89,-273.12,,173.71,173.71
2023-10-19T18:00:00+02:00,Validated,PT15M,134.73,-178.82,1.48,309.0,-195.63,,310.48,310.48
2023-10-19T18:15:00+02:00,Validated,PT15M,205.512,-273.304,0.0,450.0,25.0,,450.0,450.0
2023-10-19T18:30:00+02:00,Validated,PT15M,228.421,-273.697,0.0,579.42,25.0,,579.42,579.42
2023-10-19T18:45:00+02:00,Validated,PT15M,254.141,-361.79,0.0,450.0,25.0,,450.0,450.0
2023-10-19T19:00:00+02:00,Validated,PT15M,339.049,-432.504,0.0,450.0,25.0,,450.0,450.0
2023-10-19T19:15:00+02:00,Validated,PT15M,193.223,-227.607,0.0,606.83,25.0,,606.83,606.83
2023-10-19T19:30:00+02:00,Validated,PT15M,49.004,-86.207,0.0,174.37,25.0,,174.37,174.37
2023-10-19T19:45:00+02:00,Validated,PT15M,-77.496,60.5,0.0,174.37,-4.46,,-4.46,-4.46
2023-10-19T20:00:00+02:00,Validated,PT15M,39.983,-271.083,2.49,172.7,25.0,,175.2,175.2
2023-10-19T20:15:00+02:00,Validated,PT15M,128.915,-99.0,0.0,579.42,-577.05,,579.42,579.42
2023-10-19T20:30:00+02:00,Validated,PT15M,18.523,-44.052,0.0,224.6,-213.98,,224.6,224.6
2023-10-19T20:45:00+02:00,Validated,PT15M,57.397,-14.75,0.0,224.6,-154.62,,224.6,224.6
2023-10-19T21:00:00+02:00,Validated,PT15M,33.354,-112.093,0.0,136.14,-421.98,,136.14,136.14
2023-10-19T21:15:00+02:00,Validated,PT15M,-8.894,-16.161,0.0,123.81,24.74,,123.81,123.81
2023-10-19T21:30:00+02:00,Validated,PT15M,-69.709,54.306,0.0,311.97,-210.64,,-210.64,-210.64
2023-10-19T21:45:00+02:00,Validated,PT15M,86.058,-83.098,0.0,123.81,-3.46,,123.81,123.81
2023-10-19T22:00:00+02:00,Validated,PT15M,-61.263,26.768,0.0,599.0,-257.79,,-257.79,-257.79
2023-10-19T22:15:00+02:00,Validated,PT15M,-3.52,-19.714,0.0,123.97,19.34,,123.97,123.97
2023-10-19T22:30:00+02:00,Validated,PT15M,0.704,-29.825,0.0,123.97,25.0,,123.97,123.97
2023-10-19T22:45:00+02:00,Validated,PT15M,226.825,-268.465,1.93,123.97,25.0,,125.9,125.9
2023-10-19T23:00:00+02:00,Validated,PT15M,190.717,-225.146,8.36,201.08,16.09,,209.44,209.44
2023-10-19T23:15:00+02:00,Validated,PT15M,65.98,-50.293,0.0,188.24,-58.03,,188.24,188.24
2023-10-19T23:30:00+02:00,Validated,PT15M,31.142,-56.035,0.0,123.97,21.5,,123.97,123.97
2023-10-19T23:45:00+02:00,Validated,PT15M,210.89,-219.87,1.63,123.97,24.89,,125.6,125.6
2023-10-20T00:00:00+02:00,Validated,PT15M,72.051,-113.946,0.0,127.93,50.08,,127.93,127.93
2023-10-20T00:15:00+02:00,Validated,PT15M,-30.187,0.564,0.0,180.0,70.0,,70.0,70.0
2023-10-20T00:30:00+02:00,Validated,PT15M,-64.481,66.924,0.0,125.79,57.09,,57.09,57.09
2023-10-20T00:45:00+02:00,Validated,PT15M,-5.636,-37.063,0.0,125.79,50.03,,125.79,125.79
2023-10-20T01:00:00+02:00,Validated,PT15M,-1.878,-31.735,0.0,125.79,43.13,,125.79,125.79
2023-10-20T01:15:00+02:00,Validated,PT15M,17.35,-36.588,0.0,120.68,60.24,,120.68,120.68
2023-10-20T01:30:00+02:00,Validated,PT15M,-165.646,148.428,0.0,125.79,60.24,,60.24,60.24
2023-10-20T01:45:00+02:00,Validated,PT15M,-124.557,130.514,0.0,125.79,39.61,,39.61,39.61
2023-10-20T02:00:00+02:00,Validated,PT15M,-64.447,39.042,0.0,125.79,41.36,,41.36,41.36
2023-10-20T02:15:00+02:00,Validated,PT15M,45.948,-61.754,0.0,125.79,41.36,,125.79,125.79
2023-10-20T02:30:00+02:00,Validated,PT15M,-10.649,-1.696,0.0,125.79,37.62,,125.79,125.79
2023-10-20T02:45:00+02:00,Validated,PT15M,-14.695,-5.994,0.0,125.79,41.36,,125.79,125.79
2023-10-20T03:00:00+02:00,Validated,PT15M,106.352,-116.809,0.0,125.79,24.74,,125.79,125.79
2023-10-20T03:15:00+02:00,Validated,PT15M,26.235,-29.725,0.0,125.79,13.64,,125.79,125.79
2023-10-20T03:30:00+02:00,Validated,PT15M,-2.124,-4.831,0.0,125.79,24.04,,125.79,125.79
2023-10-20T03:45:00+02:00,Validated,PT15M,-49.594,57.442,0.0,125.79,13.35,,13.35,13.35
2023-10-20T04:00:00+02:00,Validated,PT15M,-163.747,169.47,1.1,120.0,-4.18,,-5.28,-5.28
2023-10-20T04:15:00+02:00,Validated,PT15M,-167.133,188.528,2.59,120.0,-29.75,,-32.34,-32.34
2023-10-20T04:30:00+02:00,Validated,PT15M,-115.801,94.269,0.0,121.81,5.41,,5.41,5.41
2023-10-20T04:45:00+02:00,Validated,PT15M,-105.519,87.289,0.0,124.97,5.41,,5.41,5.41
2023-10-20T05:00:00+02:00,Validated,PT15M,-236.098,261.084,0.72,599.0,-148.99,,-149.71,-149.71
2023-10-20T05:15:00+02:00,Validated,PT15M,-16.385,-6.798,0.0,178.25,-163.0,,178.25,178.25
2023-10-20T05:30:00+02:00,Validated,PT15M,-148.804,122.59,0.0,124.99,-87.0,,-87.0,-87.0
2023-10-20T05:45:00+02:00,Validated,PT15M,-31.078,13.113,0.0,125.0,-87.0,,-87.0,-87.0
2023-10-20T06:00:00+02:00,Validated,PT15M,-47.962,25.27,0.0,121.89,47.62,,47.62,47.62
2023-10-20T06:15:00+02:00,Validated,PT15M,-62.133,70.326,0.0,123.32,59.02,,59.02,59.02
2023-10-20T06:30:00+02:00,Validated,PT15M,-54.146,34.152,0.0,120.0,30.47,,30.47,30.47
2023-10-20T06:45:00+02:00,Validated,PT15M,64.325,-105.05,0.0,125.27,68.15,,125.27,125.27
2023-10-20T07:00:00+02:00,Validated,PT15M,-84.788,86.713,0.0,125.06,-92.65,,-92.65,-92.65
2023-10-20T07:15:00+02:00,Validated,PT15M,32.495,-59.841,0.0,125.43,10.0,,125.43,125.43
2023-10-20T07:30:00+02:00,Validated,PT15M,36.664,-71.523,0.0,125.3,69.63,,125.3,125.3
2023-10-20T07:45:00+02:00,Validated,PT15M,156.925,-204.706,1.64,125.2,70.0,,126.84,126.84
2023-10-20T08:00:00+02:00,Validated,PT15M,217.86,-244.215,5.85,206.31,59.64,,212.16,212.16
2023-10-20T08:15:00+02:00,Validated,PT15M,294.848,-325.248,14.12,206.31,70.0,,220.43,220.43
2023-10-20T08:30:00+02:00,Validated,PT15M,266.201,-287.62,19.17,206.31,40.62,,225.48,225.48
2023-10-20T08:45:00+02:00,Validated,PT15M,252.619,-292.624,15.25,206.31,70.0,,221.56,221.56
2023-10-20T09:00:00+02:00,Validated,PT15M,-1.636,-67.64,0.0,127.81,70.0,,127.81,127.81
2023-10-20T09:15:00+02:00,Validated,PT15M,116.588,-218.1,1.76,148.58,-12.53,,150.34,150.34
2023-10-20T09:30:00+02:00,Validated,PT15M,92.694,-125.098,0.0,206.31,70.0,,206.31,206.31
2023-10-20T09:45:00+02:00,Validated,PT15M,-1.97,-35.223,0.0,125.37,70.0,,125.37,125.37
2023-10-20T10:00:00+02:00,Validated,PT15M,-41.427,21.262,0.0,125.38,51.41,,51.41,51.41
2023-10-20T10:15:00+02:00,Validated,PT15M,-87.926,91.02,0.0,124.28,40.26,,40.26,40.26
2023-10-20T10:30:00+02:00,Validated,PT15M,-254.757,208.007,1.95,122.73,36.08,,34.14,34.14
2023-10-20T10:45:00+02:00,Validated,PT15M,-108.336,78.072,0.0,125.33,-80.0,,-80.0,-80.0
2023-10-20T11:00:00+02:00,Validated,PT15M,-241.912,199.322,1.65,123.73,70.0,,68.35,68.35
2023-10-20T11:15:00+02:00,Validated,PT15M,-116.591,18.294,0.0,143.64,-80.0,,-80.0,-80.0
2023-10-20T11:30:00+02:00,Validated,PT15M,-2.109,-11.018,0.0,125.46,38.75,,125.46,125.46
2023-10-20T11:45:00+02:00,Validated,PT15M,-182.982,185.834,0.89,120.0,17.19,,16.29,16.29
2023-10-20T12:00:00+02:00,Validated,PT15M,-80.24,56.163,0.0,125.85,-80.0,,-80.0,-80.0
2023-10-20T12:15:00+02:00,Validated,PT15M,-0.596,-2.404,0.0,125.82,-97.42,,125.82,125.82
2023-10-20T12:30:00+02:00,Validated,PT15M,181.294,-197.031,0.91,124.54,58.77,,125.45,125.45
2023-10-20T12:45:00+02:00,Validated,PT15M,170.639,-201.323,4.0,206.19,67.89,,210.19,210.19
2023-10-20T13:00:00+02:00,Validated,PT15M,388.374,-484.22,31.23,206.19,-12.9,,237.42,237.42
2023-10-20T13:15:00+02:00,Validated,PT15M,405.84,-439.245,98.63,219.03,50.05,,317.66,317.66
2023-10-20T13:30:00+02:00,Validated,PT15M,480.147,-508.379,114.46,206.19,74.98,,320.65,320.65
2023-10-20T13:45:00+02:00,Validated,PT15M,393.842,-422.483,108.35,206.19,74.29,,314.54,314.54
2023-10-20T14:00:00+02:00,Validated,PT15M,342.236,-362.862,56.74,206.19,72.32,,262.93,262.93
2023-10-20T14:15:00+02:00,Validated,PT15M,311.63,-313.408,29.41,206.19,60.09,,235.6,235.6
2023-10-20T14:30:00+02:00,Validated,PT15M,281.69,-275.412,16.21,206.19,53.36,,222.4,222.4
2023-10-20T14:45:00+02:00,Validated,PT15M,62.433,-62.885,0.0,599.0,-159.31,,599.0,599.0
2023-10-20T15:00:00+02:00,Validated,PT15M,28.996,-56.265,0.0,250.0,11.77,,250.0,250.0
2023-10-20T15:15:00+02:00,Validated,PT15M,-57.245,22.015,0.0,121.35,70.0,,70.0,70.0
2023-10-20T15:30:00+02:00,Validated,PT15M,-0.946,-37.567,0.0,124.28,64.07,,124.28,124.28
2023-10-20T15:45:00+02:00,Validated,PT15M,95.408,-166.128,0.94,124.88,70.0,,125.82,125.82
2023-10-20T16:00:00+02:00,Validated,PT15M,400.79,-484.865,25.67,144.53,-11.98,,170.2,170.2
2023-10-20T16:15:00+02:00,Validated,PT15M,406.318,-454.588,78.91,262.84,32.06,,341.75,341.75
2023-10-20T16:30:00+02:00,Validated,PT15M,260.936,-292.397,35.34,250.0,73.23,,285.34,285.34
2023-10-20T16:45:00+02:00,Validated,PT15M,52.405,-70.171,0.0,250.0,74.26,,250.0,250.0
2023-10-20T17:00:00+02:00,Validated,PT15M,-396.135,386.783,6.41,262.84,32.4,,25.99,25.99
2023-10-20T17:15:00+02:00,Validated,PT15M,-248.186,211.452,10.37,125.89,-84.0,,-94.37,-94.37
2023-10-20T17:30:00+02:00,Validated,PT15M,-151.075,69.184,0.0,138.73,-84.0,,-84.0,-84.0
2023-10-20T17:45:00+02:00,Validated,PT15M,-63.138,46.401,0.0,157.2,-16.53,,-16.53,-16.53
2023-10-20T18:00:00+02:00,Validated,PT15M,-308.098,367.843,0.6,597.98,-174.36,,-174.96,-174.96
2023-10-20T18:15:00+02:00,Validated,PT15M,-99.112,45.825,0.0,186.27,-84.0,,-84.0,-84.0
2023-10-20T18:30:00+02:00,Validated,PT15M,-102.026,50.561,0.0,190.78,-80.0,,-80.0,-80.0
2023-10-20T18:45:00+02:00,Validated,PT15M,-220.122,189.206,1.24,125.89,45.03,,43.8,43.8
2023-10-20T19:00:00+02:00,Validated,PT15M,-90.75,60.777,0.0,129.73,55.51,,55.51,55.51
2023-10-20T19:15:00+02:00,Validated,PT15M,-191.734,170.153,1.16,129.73,13.44,,12.28,12.28
2023-10-20T19:30:00+02:00,Validated,PT15M,-175.687,179.943,0.1,356.13,-192.85,,-192.95,-192.95
2023-10-20T19:45:00+02:00,Validated,PT15M,-114.27,96.28,0.0,181.68,-84.0,,-84.0,-84.0
2023-10-20T20:00:00+02:00,Validated,PT15M,11.771,-56.616,0.0,135.54,-80.0,,135.54,135.54
2023-10-20T20:15:00+02:00,Validated,PT15M,-40.002,56.441,0.0,120.89,-91.47,,-91.47,-91.47
2023-10-20T20:30:00+02:00,Validated,PT15M,41.642,-77.142,0.0,125.89,-90.27,,125.89,125.89
2023-10-20T20:45:00+02:00,Validated,PT15M,-35.327,101.785,0.0,125.89,-157.06,,-157.06,-157.06
2023-10-20T21:00:00+02:00,Validated,PT15M,11.609,-153.618,0.96,262.18,-257.6,,263.15,263.15
2023-10-20T21:15:00+02:00,Validated,PT15M,121.132,-159.351,2.16,130.39,14.98,,132.55,132.55
2023-10-20T21:30:00+02:00,Validated,PT15M,179.011,-187.717,2.1,250.0,9.61,,252.1,252.1
2023-10-20T21:45:00+02:00,Validated,PT15M,82.523,-16.315,0.0,250.0,-209.57,,250.0,250.0
2023-10-20T22:00:00+02:00,Validated,PT15M,20.587,-2.837,0.0,250.0,-300.73,,250.0,250.0
2023-10-20T22:15:00+02:00,Validated,PT15M,74.221,-106.498,0.0,123.29,9.83,,123.29,123.29
2023-10-20T22:30:00+02:00,Validated,PT15M,198.958,-229.563,2.58,125.31,1.78,,127.89,127.89
2023-10-20T22:45:00+02:00,Validated,PT15M,84.869,-104.202,0.0,120.89,10.0,,120.89,120.89
2023-10-20T23:00:00+02:00,Validated,PT15M,-33.081,11.693,0.0,125.89,13.9,,13.9,13.9
2023-10-20T23:15:00+02:00,Validated,PT15M,156.212,-186.86,0.9,125.89,14.84,,126.79,126.79
2023-10-20T23:30:00+02:00,Validated,PT15M,271.46,-293.854,7.65,125.89,14.91,,133.54,133.54
2023-10-20T23:45:00+02:00,Validated,PT15M,123.893,-62.034,0.0,262.84,-69.24,,262.84,262.84
2023-10-21T00:00:00+02:00,Validated,PT15M,40.9,-90.486,0.0,130.35,-441.32,,130.35,130.35
2023-10-21T00:15:00+02:00,Validated,PT15M,52.051,-66.672,0.0,166.33,10.0,,166.33,166.33
2023-10-21T00:30:00+02:00,Validated,PT15M,54.684,-62.032,0.0,109.47,8.84,,109.47,109.47
2023-10-21T00:45:00+02:00,Validated,PT15M,-25.156,25.133,0.0,128.02,1.32,,1.32,1.32
2023-10-21T01:00:00+02:00,Validated,PT15M,9.919,-17.007,0.0,114.23,2.97,,114.23,114.23
2023-10-21T01:15:00+02:00,Validated,PT15M,99.879,-124.15,0.0,111.39,10.0,,111.39,111.39
2023-10-21T01:30:00+02:00,Validated,PT15M,60.074,-85.594,0.0,109.54,10.0,,109.54,109.54
2023-10-21T01:45:00+02:00,Validated,PT15M,-1.601,-15.806,0.0,109.46,10.0,,109.46,109.46
2023-10-21T02:00:00+02:00,Validated,PT15M,63.341,-104.776,0.0,177.78,-12.09,,177.78,177.78
2023-10-21T02:15:00+02:00,Validated,PT15M,-16.829,-10.463,0.0,116.93,-13.97,,116.93,116.93
2023-10-21T02:30:00+02:00,Validated,PT15M,0.876,-23.519,0.0,116.97,9.93,,116.97,116.97
2023-10-21T02:45:00+02:00,Validated,PT15M,29.836,-46.678,0.0,116.93,10.0,,116.93,116.93
2023-10-21T03:00:00+02:00,Validated,PT15M,-32.895,23.284,0.0,110.69,7.01,,7.01,7.01
2023-10-21T03:15:00+02:00,Validated,PT15M,-34.427,38.313,0.0,110.69,7.39,,7.39,7.39
2023-10-21T03:30:00+02:00,Validated,PT15M,-62.147,44.568,0.0,110.69,7.0,,7.0,7.0
2023-10-21T03:45:00+02:00,Validated,PT15M,47.212,-62.777,0.0,110.69,10.0,,110.69,110.69
2023-10-21T04:00:00+02:00,Validated,PT15M,57.179,-75.093,0.0,116.92,10.0,,116.92,116.92
2023-10-21T04:15:00+02:00,Validated,PT15M,-25.964,43.136,0.0,116.92,4.87,,4.87,4.87
2023-10-21T04:30:00+02:00,Validated,PT15M,-26.318,13.856,0.0,116.92,2.21,,2.21,2.21
2023-10-21T04:45:00+02:00,Validated,PT15M,-125.113,219.393,0.72,116.92,-78.27,,-78.99,-78.99
2023-10-21T05:00:00+02:00,Validated,PT15M,-0.524,-54.968,0.0,175.52,-193.46,,175.52,175.52
2023-10-21T05:15:00+02:00,Validated,PT15M,-136.777,156.819,0.56,109.21,-87.0,,-87.56,-87.56
2023-10-21T05:30:00+02:00,Validated,PT15M,-34.893,79.715,0.0,114.55,-87.0,,-87.0,-87.0
2023-10-21T05:45:00+02:00,Validated,PT15M,-17.005,13.241,0.0,132.81,-87.0,,-87.0,-87.0
2023-10-21T06:00:00+02:00,Validated,PT15M,97.187,-99.047,0.0,105.05,0.0,,105.05,105.05
2023-10-21T06:15:00+02:00,Validated,PT15M,-107.547,145.978,0.0,112.81,-8.51,,-8.51,-8.51
2023-10-21T06:30:00+02:00,Validated,PT15M,-175.343,195.834,2.69,112.51,2.07,,-0.63,-0.63
2023-10-21T06:45:00+02:00,Validated,PT15M,-295.464,291.75,8.04,109.12,9.5,,1.46,1.46
2023-10-21T07:00:00+02:00,Validated,PT15M,-298.912,295.725,16.57,137.18,0.0,,-16.57,-16.57
2023-10-21T07:15:00+02:00,Validated,PT15M,-272.798,258.368,13.07,120.79,0.0,,-13.07,-13.07
2023-10-21T07:30:00+02:00,Validated,PT15M,-328.78,321.755,15.73,108.07,0.0,,-15.73,-15.73
2023-10-21T07:45:00+02:00,Validated,PT15M,-191.053,92.897,0.0,195.54,-84.0,,-84.0,-84.0
2023-10-21T08:00:00+02:00,Validated,PT15M,-161.286,158.339,1.23,226.49,-18.4,,-19.62,-19.62
2023-10-21T08:15:00+02:00,Validated,PT15M,-253.736,202.794,1.81,209.4,-84.0,,-85.81,-85.81
2023-10-21T08:30:00+02:00,Validated,PT15M,-175.734,145.824,0.0,147.71,-84.0,,-84.0,-84.0
2023-10-21T08:45:00+02:00,Validated,PT15M,-138.183,122.997,0.0,166.33,-84.0,,-84.0,-84.0
2023-10-21T09:00:00+02:00,Validated,PT15M,41.915,-41.144,0.0,141.05,3.3,,141.05,141.05
2023-10-21T09:15:00+02:00,Validated,PT15M,4.49,23.563,0.0,181.95,-111.19,,-111.19,-111.19
2023-10-21T09:30:00+02:00,Validated,PT15M,-121.9,200.632,0.39,134.55,-128.76,,-129.15,-129.15
2023-10-21T09:45:00+02:00,Validated,PT15M,-210.084,213.58,2.7,138.59,-84.0,,-86.7,-86.7
2023-10-21T10:00:00+02:00,Validated,PT15M,10.424,15.177,0.0,121.82,-17.3,,-17.3,-17.3
2023-10-21T10:15:00+02:00,Validated,PT15M,-145.759,151.927,0.51,165.66,-55.19,,-55.71,-55.71
2023-10-21T10:30:00+02:00,Validated,PT15M,-128.797,133.662,0.0,165.31,-84.0,,-84.0,-84.0
2023-10-21T10:45:00+02:00,Validated,PT15M,-101.292,78.414,0.0,121.64,-84.0,,-84.0,-84.0
2023-10-21T11:00:00+02:00,Validated,PT15M,18.828,7.797,0.0,105.11,6.42,,6.42,6.42
2023-10-21T11:15:00+02:00,Validated,PT15M,-154.451,170.374,0.73,108.29,-10.73,,-11.46,-11.46
2023-10-21T11:30:00+02:00,Validated,PT15M,-26.484,21.559,0.0,108.29,-84.0,,-84.0,-84.0
2023-10-21T11:45:00+02:00,Validated,PT15M,-118.812,148.284,0.0,108.29,-4.39,,-4.39,-4.39
2023-10-21T12:00:00+02:00,Validated,PT15M,-14.408,-2.07,0.0,97.96,10.0,,97.96,97.96
2023-10-21T12:15:00+02:00,Validated,PT15M,-92.655,106.948,0.0,95.06,5.29,,5.29,5.29
2023-10-21T12:30:00+02:00,Validated,PT15M,-242.929,280.43,2.84,97.99,-50.56,,-53.41,-53.41
2023-10-21T12:45:00+02:00,Validated,PT15M,-112.449,143.64,0.0,60.0,-23.6,,-23.6,-23.6
2023-10-21T13:00:00+02:00,Validated,PT15M,-93.201,75.935,0.0,97.27,-85.0,,-85.0,-85.0
2023-10-21T13:15:00+02:00,Validated,PT15M,-145.56,258.962,0.67,98.14,-147.53,,-148.2,-148.2
2023-10-21T13:30:00+02:00,Validated,PT15M,-58.02,47.2,0.0,105.38,-85.0,,-85.0,-85.0
2023-10-21T13:45:00+02:00,Validated,PT15M,30.474,41.728,0.0,82.21,-5.76,,-5.76,-5.76
2023-10-21T14:00:00+02:00,Validated,PT15M,-198.825,242.348,0.21,170.49,-175.32,,-175.54,-175.54
2023-10-21T14:15:00+02:00,Validated,PT15M,-76.59,106.686,0.0,90.4,-6.67,,-6.67,-6.67
2023-10-21T14:30:00+02:00,Validated,PT15M,-140.283,151.959,1.43,87.37,0.71,,-0.72,-0.72
2023-10-21T14:45:00+02:00,Validated,PT15M,-18.083,12.924,0.0,88.19,1.49,,1.49,1.49
2023-10-21T15:00:00+02:00,Validated,PT15M,-72.246,78.317,0.0,92.57,-2.54,,-2.54,-2.54
2023-10-21T15:15:00+02:00,Validated,PT15M,74.569,-112.915,0.0,100.6,9.38,,100.6,100.6
2023-10-21T15:30:00+02:00,Validated,PT15M,78.368,-115.786,0.0,126.55,-2.13,,126.55,126.55
2023-10-21T15:45:00+02:00,Validated,PT15M,118.509,-169.004,1.75,164.11,10.0,,165.86,165.86
2023-10-21T16:00:00+02:00,Validated,PT15M,-105.504,121.318,0.0,162.71,1.62,,1.62,1.62
2023-10-21T16:15:00+02:00,Validated,PT15M,-59.569,114.149,0.0,111.23,-13.06,,-13.06,-13.06
2023-10-21T16:30:00+02:00,Validated,PT15M,-13.426,27.746,0.0,111.23,-5.86,,-5.86,-5.86
2023-10-21T16:45:00+02:00,Validated,PT15M,61.074,-94.578,0.0,112.46,12.19,,112.46,112.46
2023-10-21T17:00:00+02:00,Validated,PT15M,-133.334,170.754,1.41,143.26,-12.38,,-13.79,-13.79
2023-10-21T17:15:00+02:00,Validated,PT15M,32.34,-60.848,0.0,143.26,11.66,,143.26,143.26
2023-10-21T17:30:00+02:00,Validated,PT15M,69.126,-149.386,0.0,208.46,15.0,,208.46,208.46
2023-10-21T17:45:00+02:00,Validated,PT15M,88.585,-153.356,2.0,192.66,10.0,,194.66,194.66
2023-10-21T18:00:00+02:00,Validated,PT15M,-114.745,111.693,0.0,188.1,-4.39,,-4.39,-4.39
2023-10-21T18:15:00+02:00,Validated,PT15M,-34.382,18.934,0.0,176.21,10.0,,10.0,10.0
2023-10-21T18:30:00+02:00,Validated,PT15M,-63.74,35.108,0.0,176.21,10.0,,10.0,10.0
2023-10-21T18:45:00+02:00,Validated,PT15M,39.24,-81.131,0.0,179.06,10.0,,179.06,179.06
2023-10-21T19:00:00+02:00,Validated,PT15M,134.256,-146.176,0.0,191.99,10.0,,191.99,191.99
2023-10-21T19:15:00+02:00,Validated,PT15M,-0.369,10.831,0.0,191.99,3.81,,3.81,3.81
2023-10-21T19:30:00+02:00,Validated,PT15M,-40.367,37.832,0.0,191.99,-0.53,,-0.53,-0.53
2023-10-21T19:45:00+02:00,Validated,PT15M,-3.916,6.511,0.0,191.99,8.6,,8.6,8.6
2023-10-21T20:00:00+02:00,Validated,PT15M,86.153,-99.33,0.0,167.43,9.53,,167.43,167.43
2023-10-21T20:15:00+02:00,Validated,PT15M,-60.484,75.137,0.0,167.43,5.86,,5.86,5.86
2023-10-21T20:30:00+02:00,Validated,PT15M,-19.203,55.119,0.0,167.43,-21.94,,-21.94,-21.94
2023-10-21T20:45:00+02:00,Validated,PT15M,-60.312,104.695,0.0,167.43,7.57,,7.57,7.57
2023-10-21T21:00:00+02:00,Validated,PT15M,-115.291,111.864,0.0,130.44,-0.94,,-0.94,-0.94
2023-10-21T21:15:00+02:00,Validated,PT15M,-17.624,2.524,0.0,130.44,7.12,,7.12,7.12
2023-10-21T21:30:00+02:00,Validated,PT15M,-49.092,64.589,0.0,130.44,4.79,,4.79,4.79
2023-10-21T21:45:00+02:00,Validated,PT15M,-56.224,42.521,0.0,130.44,-7.8,,-7.8,-7.8
2023-10-21T22:00:00+02:00,Validated,PT15M,-79.124,74.181,0.0,126.69,9.31,,9.31,9.31
2023-10-21T22:15:00+02:00,Validated,PT15M,49.101,-63.375,0.0,126.69,10.0,,126.69,126.69
2023-10-21T22:30:00+02:00,Validated,PT15M,173.839,-215.277,1.67,154.91,-1.85,,156.58,156.58
2023-10-21T22:45:00+02:00,Validated,PT15M,298.275,-333.792,11.42,218.81,10.0,,230.23,230.23
2023-10-21T23:00:00+02:00,Validated,PT15M,417.059,-600.362,37.31,334.0,10.0,,371.31,371.31
2023-10-21T23:15:00+02:00,Validated,PT15M,399.365,-385.649,0.0,538.05,-14.49,,538.05,538.05
2023-10-21T23:30:00+02:00,Validated,PT15M,149.744,-155.496,10.94,216.1,5.14,,227.04,227.04
2023-10-21T23:45:00+02:00,Validated,PT15M,186.073,-206.838,2.93,213.78,21.53,,216.71,216.71
2023-10-22T00:00:00+02:00,Validated,PT15M,126.31,-128.233,0.0,280.0,41.62,,280.0,280.0
2023-10-22T00:15:00+02:00,Validated,PT15M,-51.855,76.204,0.0,234.0,33.73,,33.73,33.73
2023-10-22T00:30:00+02:00,Validated,PT15M,-257.751,419.114,4.15,120.0,-102.47,,-106.63,-106.63
2023-10-22T00:45:00+02:00,Validated,PT15M,-191.034,107.605,0.0,293.67,-222.39,,-222.39,-222.39
2023-10-22T01:00:00+02:00,Validated,PT15M,-101.152,126.114,0.0,146.63,-87.0,,-87.0,-87.0
2023-10-22T01:15:00+02:00,Validated,PT15M,-218.586,242.545,3.19,157.08,-6.87,,-10.06,-10.06
2023-10-22T01:30:00+02:00,Validated,PT15M,-249.359,297.361,10.01,157.49,-30.24,,-40.25,-40.25
2023-10-22T01:45:00+02:00,Validated,PT15M,-156.913,210.515,5.78,176.84,-76.22,,-82.0,-82.0
2023-10-22T02:00:00+02:00,Validated,PT15M,-307.936,312.023,10.4,193.97,18.42,,8.03,8.03
2023-10-22T02:15:00+02:00,Validated,PT15M,-37.867,43.024,0.0,121.51,11.15,,11.15,11.15
